extol,anticipation
laud,anticipation
proclaim,anticipation
inebriate,anticipation
exhilarate,anticipation
tickle_pink,anticipation
beatify,anticipation
enliven,anticipation
invigorate,anticipation
animate,anticipation
excavation,anticipation
digging,anticipation
archeological_site,anticipation
mining,anticipation
transcend,anticipation
exceed,anticipation
surpass,anticipation
go_past,anticipation
outstrip,anticipation
outperform,anticipation
outmatch,anticipation
outgo,anticipation
surmount,anticipation
outdo,anticipation
stand_out,anticipation
excel,anticipation
aroused,anticipation
worked_up,anticipation
emotional,anticipation
activated,anticipation
exhilaration,anticipation
exciting,anticipation
exhaustion,anticipation
enervation,anticipation
debilitation,anticipation
enfeeblement,anticipation
insistent,anticipation
instant,anticipation
exigent,anticipation
exacting,anticipation
anticipant,anticipation
expectant,anticipation
anticipative,anticipation
with_child,anticipation
gravid,anticipation
enceinte,anticipation
large,anticipation
prospect,anticipation
outlook,anticipation
expected_value,anticipation
arithmetic_mean,anticipation
first_moment,anticipation
expected,anticipation
military_expedition,anticipation
hostile_expedition,anticipation
expedition,anticipation
sashay,anticipation
outing,anticipation
pleasure_trip,anticipation
excursion,anticipation
despatch,anticipation
expeditiousness,anticipation
experiment,anticipation
experimentation,anticipation
try_out,anticipation
explore,anticipation
research,anticipation
unmasking,anticipation
exhibit,anticipation
display,anticipation
uncover,anticipation
debunk,anticipation
untangle,anticipation
disencumber,anticipation
extricate,anticipation
disentangle,anticipation
lief,anticipation
gladly,anticipation
religion,anticipation
religious_belief,anticipation
faith,anticipation
trust,anticipation
organized_religion,anticipation
conversance,anticipation
conversancy,anticipation
acquaintance,anticipation
familiarity,anticipation
closeness,anticipation
casualness,anticipation
liberty,anticipation
indecorum,anticipation
phantasy,anticipation
fantasy,anticipation
fancy,anticipation
partiality,anticipation
fondness,anticipation
picture,anticipation
visualize,anticipation
envision,anticipation
figure,anticipation
project,anticipation
see,anticipation
visualise,anticipation
go_for,anticipation
take_to,anticipation
fanfare,anticipation
ostentation,anticipation
flourish,anticipation
tucket,anticipation
farm,anticipation
destiny,anticipation
fortune,anticipation
portion,anticipation
luck,anticipation
circumstances,anticipation
favourable,anticipation
favorable,anticipation
prosperous,anticipation
lucky,anticipation
golden,anticipation
well-disposed,anticipation
friendly,anticipation
exploit,anticipation
feat,anticipation
zymolysis,anticipation
zymosis,anticipation
fermenting,anticipation
festival,anticipation
fiesta,anticipation
eventually,anticipation
finally,anticipation
in_the_end,anticipation
ultimately,anticipation
at_last,anticipation
at_long_last,anticipation
in_conclusion,anticipation
lastly,anticipation
eldest,anticipation
firstborn,anticipation
fitting,anticipation
adjustment,anticipation
accommodation,anticipation
appointment,anticipation
trying_on,anticipation
try-on,anticipation
flirting,anticipation
coquetry,anticipation
dalliance,anticipation
flirtation,anticipation
toying,anticipation
butterfly,anticipation
coquet,anticipation
philander,anticipation
dally,anticipation
chat_up,anticipation
toy,anticipation
football,anticipation
football_game,anticipation
foreboding,anticipation
boding,anticipation
presentiment,anticipation
premonition,anticipation
portentous,anticipation
prognosis,anticipation
forecast,anticipation
estimate,anticipation
count_on,anticipation
auspicate,anticipation
portend,anticipation
betoken,anticipation
foreshadow,anticipation
presage,anticipation
prefigure,anticipation
augur,anticipation
bode,anticipation
omen,anticipation
foreknow,anticipation
foresee,anticipation
previse,anticipation
foresight,anticipation
foresightedness,anticipation
foresightfulness,anticipation
farsightedness,anticipation
prospicience,anticipation
forewarn,anticipation
organize,anticipation
organise,anticipation
form,anticipation
constitute,anticipation
take_shape,anticipation
spring,anticipation
take_form,anticipation
shape,anticipation
mould,anticipation
forge,anticipation
mold,anticipation
imprint,anticipation
frisky,anticipation
kittenish,anticipation
fulfilment,anticipation
fulfillment,anticipation
fun,anticipation
merriment,anticipation
playfulness,anticipation
sport,anticipation
addition,anticipation
increase,anticipation
profit,anticipation
amplification,anticipation
benefit,anticipation
gather,anticipation
pull_in,anticipation
realize,anticipation
earn,anticipation
bring_in,anticipation
clear,anticipation
realise,anticipation
gambler,anticipation
risk_taker,anticipation
gambling,anticipation
gaming,anticipation
generosity,anticipation
generousness,anticipation
unselfishness,anticipation
source,anticipation
seed,anticipation
germ,anticipation
microbe,anticipation
sprouting,anticipation
germination,anticipation
gift,anticipation
talent,anticipation
endowment,anticipation
natural_endowment,anticipation
endue,anticipation
endow,anticipation
empower,anticipation
indue,anticipation
invest,anticipation
gladiolus,anticipation
sword_lily,anticipation
gladiola,anticipation
happy,anticipation
semivowel,anticipation
glide,anticipation
coast,anticipation
sailing,anticipation
gliding,anticipation
soaring,anticipation
sailplaning,anticipation
gleam,anticipation
gleaming,anticipation
glimmer,anticipation
glimmering,anticipation
inkling,anticipation
intimation,anticipation
transfigure,anticipation
spiritualize,anticipation
glory,anticipation
glorification,anticipation
resplendence,anticipation
resplendency,anticipation
gloriole,anticipation
nimbus,anticipation
aura,anticipation
aureole,anticipation
halo,anticipation
luminescence,anticipation
incandescence,anticipation
glowing,anticipation
radiance,anticipation
lambency,anticipation
Supreme_Being,anticipation
God,anticipation
divinity,anticipation
immortal,anticipation
god,anticipation
deity,anticipation
graven_image,anticipation
idol,anticipation
goodness,anticipation
trade_good,anticipation
commodity,anticipation
full,anticipation
estimable,anticipation
respectable,anticipation
beneficial,anticipation
just,anticipation
upright,anticipation
practiced,anticipation
skillful,anticipation
proficient,anticipation
skilful,anticipation
expert,anticipation
secure,anticipation
safe,anticipation
ripe,anticipation
well,anticipation
in_force,anticipation
in_effect,anticipation
sound,anticipation
salutary,anticipation
unspoilt,anticipation
unspoiled,anticipation
undecomposed,anticipation
soundly,anticipation
thoroughly,anticipation
gradual,anticipation
graduation,anticipation
graduation_exercise,anticipation
commencement_ceremony,anticipation
commencement,anticipation
commencement_exercise,anticipation
gradation,anticipation
grandchild,anticipation
subsidization,anticipation
subsidisation,anticipation
assignment,anticipation
Grant,anticipation
Duncan_Grant,anticipation
Duncan_James_Corrow_Grant,anticipation
Cary_Grant,anticipation
Ulysses_Simpson_Grant,anticipation
Ulysses_S._Grant,anticipation
Ulysses_Grant,anticipation
President_Grant,anticipation
Hiram_Ulysses_Grant,anticipation
concession,anticipation
concede,anticipation
accord,anticipation
cede,anticipation
deed_over,anticipation
grasping,anticipation
seizing,anticipation
prehension,anticipation
taking_hold,anticipation
hold_on,anticipation
grasp,anticipation
grok,anticipation
apprehend,anticipation
savvy,anticipation
compass,anticipation
get_the_picture,anticipation
prehensile,anticipation
grabby,anticipation
avaricious,anticipation
greedy,anticipation
gravitate,anticipation
grinning,anticipation
smile,anticipation
smiling,anticipation
grin,anticipation
mature,anticipation
maturate,anticipation
customary,anticipation
accustomed,anticipation
habitual,anticipation
wonted,anticipation
hankering,anticipation
yen,anticipation
yearn,anticipation
hanker,anticipation
long,anticipation
hap,anticipation
fall_out,anticipation
pass_off,anticipation
come_about,anticipation
happen,anticipation
take_place,anticipation
bechance,anticipation
befall,anticipation
materialize,anticipation
materialise,anticipation
felicity,anticipation
happiness,anticipation
felicitous,anticipation
well-chosen,anticipation
harvest,anticipation
harvest_home,anticipation
harvesting,anticipation
harvest_time,anticipation
glean,anticipation
reap,anticipation
precipitation,anticipation
hastiness,anticipation
hurry,anticipation
haste,anticipation
hurriedness,anticipation
rushing,anticipation
headlight,anticipation
headlamp,anticipation
healing,anticipation
mend,anticipation
heal,anticipation
cure,anticipation
bring_around,anticipation
alterative,anticipation
remedial,anticipation
sanative,anticipation
curative,anticipation
therapeutic,anticipation
ponderousness,anticipation
massiveness,anticipation
heft,anticipation
heftiness,anticipation
ponderosity,anticipation
heave_up,anticipation
heft_up,anticipation
Heron,anticipation
Hero,anticipation
Hero_of_Alexandria,anticipation
valiancy,anticipation
gallantry,anticipation
valorousness,anticipation
valour,anticipation
heroism,anticipation
valor,anticipation
valiance,anticipation
high,anticipation
eminent,anticipation
high-pitched,anticipation
in_high_spirits,anticipation
gamy,anticipation
gamey,anticipation
mellow,anticipation
holiday,anticipation
vacation,anticipation
sanctity,anticipation
sanctitude,anticipation
holiness,anticipation
honeymoon,anticipation
hope,anticipation
Leslie_Townes_Hope,anticipation
Bob_Hope,anticipation
Hope,anticipation
desire,anticipation
hopeful,anticipation
wannabee,anticipation
wannabe,anticipation
aspirer,anticipation
promising,anticipation
visible_horizon,anticipation
skyline,anticipation
sensible_horizon,anticipation
horizon,anticipation
apparent_horizon,anticipation
purview,anticipation
view,anticipation
celestial_horizon,anticipation
horoscope,anticipation
improver,anticipation
humanitarian,anticipation
do-gooder,anticipation
humanist,anticipation
human-centred,anticipation
human-centered,anticipation
humanistic,anticipation
hungry,anticipation
athirst,anticipation
thirsty,anticipation
huntsman,anticipation
hunter,anticipation
Hunter,anticipation
Orion,anticipation
hunting_watch,anticipation
travel_rapidly,anticipation
zip,anticipation
hasten,anticipation
festinate,anticipation
look_sharp,anticipation
hurried,anticipation
hymn,anticipation
anthem,anticipation
hype,anticipation
hoopla,anticipation
ballyhoo,anticipation
theory,anticipation
possibility,anticipation
illuminate,anticipation
illumine,anticipation
light_up,anticipation
illume,anticipation
crystallise,anticipation
straighten_out,anticipation
elucidate,anticipation
clear_up,anticipation
crystallize,anticipation
sort_out,anticipation
crystalise,anticipation
shed_light_on,anticipation
crystalize,anticipation
enlighten,anticipation
immature,anticipation
unripe,anticipation
green,anticipation
unripened,anticipation
unfledged,anticipation
straightaway,anticipation
forthwith,anticipation
like_a_shot,anticipation
at_once,anticipation
straight_off,anticipation
directly,anticipation
right_away,anticipation
immediately,anticipation
now,anticipation
instantly,anticipation
bury,anticipation
eat_up,anticipation
swallow,anticipation
swallow_up,anticipation
close_at_hand,anticipation
impendent,anticipation
impending,anticipation
at_hand,anticipation
imminent,anticipation
immortality,anticipation
impatient,anticipation
raring,anticipation
impend,anticipation
importance,anticipation
grandness,anticipation
amend,anticipation
ameliorate,anticipation
meliorate,anticipation
improve,anticipation
improvise,anticipation
ad-lib,anticipation
extemporize,anticipation
improvize,anticipation
extemporise,anticipation
inaugural_address,anticipation
inaugural,anticipation
inauguration,anticipation
maiden,anticipation
initiatory,anticipation
initiative,anticipation
first,anticipation
startup,anticipation
income,anticipation
independency,anticipation
independence,anticipation
Independence,anticipation
infant,anticipation
babe,anticipation
eternity,anticipation
infinity,anticipation
heritage,anticipation
inheritance,anticipation
hereditary_pattern,anticipation
vaccination,anticipation
inoculation,anticipation
enquiry,anticipation
inquiry,anticipation
question,anticipation
interrogation,anticipation
